"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-01",97.12537,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.23868,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.3736,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.52242,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.68058,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.85072,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-07",98.03711,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.22836,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.40961,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.56997,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-11",98.71991,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","1999-12",98.87273,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.03651,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.20309,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.35867,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.49146,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.61045,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.72517,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.83917,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.94779,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.0361,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",100.0824,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.0815,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",100.009,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.83312,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.59748,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.34317,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.09077,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",98.84094,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",98.5873,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.32677,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.07372,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.85561,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.70123,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",97.59393,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",97.52746,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",97.51465,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",97.55543,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",97.67281,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",97.89548,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",98.16368,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",98.40564,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",98.56862,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",98.67601,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.75478,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",98.81837,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",98.87836,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.94107,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.0081,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.07383,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.12965,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.1694,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.20477,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.25423,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.33626,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.44855,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.5961,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.78887,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0044,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.2189,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4158,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.595,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.7543,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.8874,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0032,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.1049,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.1875,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.2483,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.2726,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.2417,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.176,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.0951,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.011,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.9377,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.8944,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.8983,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.9269,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.9557,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9711,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.9835,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0115,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.0696,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.1403,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.1992,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.2269,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.2338,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.2322,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.229,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.2281,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2326,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2467,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2704,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.3069,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.3588,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.4132,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4517,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.4584,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.4435,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.4162,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.3786,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",101.3324,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.2748,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2032,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1311,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0769,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.0526,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.0353,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.9908,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.8919,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.7619,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.6289,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5097,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3979,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.2791,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.1385,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.97633,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.78197,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.5299,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.20798,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.77859,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.2098,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",97.61383,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",97.15114,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.96155,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.96223,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.0788,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.28621,
"JPN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.53369,
