LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-08,98.94819,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.02747,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-10,99.03533,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-11,99.0662,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2003-12,99.12336,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-01,99.21904,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-02,99.46129,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-03,99.5785,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-04,99.63322,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-05,99.69534,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-06,99.81358,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-07,99.96654,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-08,99.9705,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-09,99.83737,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-10,99.62653,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-11,99.4209,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2004-12,99.28892,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-01,99.34614,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-02,99.46812,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-03,99.56064,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-04,99.62102,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-05,99.52775,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-06,99.47778,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-07,99.45118,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-08,99.35273,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-09,99.36599,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-10,99.52787,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-11,99.71537,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2005-12,99.8766,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.0135,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-02,100.1254,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-03,100.2947,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.4571,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.6124,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.8186,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-07,100.9456,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-08,101.0577,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-09,101.1562,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-10,101.1977,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.2188,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.3073,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.3717,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-02,101.3409,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-03,101.3222,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-04,101.3707,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-05,101.4417,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-06,101.5001,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-07,101.4359,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-08,101.2547,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.9324,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.7405,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-11,100.586,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2007-12,100.3999,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-01,100.187,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.96317,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.78459,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-04,99.53983,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-05,99.32466,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-06,99.08446,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-07,98.85556,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.9269,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-09,99.06053,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-10,99.04885,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-11,98.98697,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2008-12,98.90463,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-01,98.82805,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-02,98.75751,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-03,98.74397,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-04,98.94643,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-05,99.23959,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-06,99.4304,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-07,99.63284,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-08,99.86749,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-09,100.0687,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-10,100.2166,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-11,100.437,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2009-12,100.6312,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-01,100.7397,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-02,100.6793,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-03,100.4963,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-04,100.2172,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-05,100.0846,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-06,100.0764,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-07,100.1432,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-08,100.1903,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-09,100.1943,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-10,100.1951,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-11,100.1481,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2010-12,100.1069,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-01,100.2435,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-02,100.3793,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-03,100.4117,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-04,100.3478,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-05,100.1942,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-06,100.0206,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-07,99.78598,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-08,99.27654,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-09,98.73315,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-10,98.32622,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-11,98.12291,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2011-12,97.9571,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-01,97.89463,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.96691,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-03,98.03703,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-04,98.10717,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-05,98.0259,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-06,98.04665,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-07,98.29346,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-08,98.46519,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-09,98.55785,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-10,98.44404,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-11,98.12076,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.94109,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-01,97.8505,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-02,97.73682,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-03,97.90056,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-04,98.19949,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-05,98.38258,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-06,98.36726,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-07,98.31827,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-08,98.45345,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-09,98.7522,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-10,99.21322,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-11,99.69975,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2013-12,100.0549,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.2958,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.5078,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.6423,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.6587,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-05,100.6913,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-06,100.7046,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-07,100.6058,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-08,100.4797,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.4389,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.4619,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.4336,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.4106,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.4003,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.4369,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.526,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.5684,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.6643,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.7696,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.8093,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.8604,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.8896,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.8987,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.9218,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.8584,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.6736,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.4481,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.2751,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.2365,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.2883,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.3906,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.4165,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.5081,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.7236,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.9451,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.0695,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.1405,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.1982,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.2863,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.3159,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.2789,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.2051,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.2515,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.3701,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.432,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.423,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.421,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.3951,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.4046,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.3889,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.3676,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.3512,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.3105,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.258,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.2497,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.2539,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.1729,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-09,101.0349,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.8132,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.5647,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.284,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.0219,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-02,99.90343,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.82708,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.81916,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.84805,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-06,99.88457,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-07,99.88621,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-08,99.8522,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-09,99.83504,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-10,99.86972,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-11,99.91232,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.94935,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-01,99.94209,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.81573,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.34877,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.70536,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.52248,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.62824,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.78793,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.92562,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2020-09,99.05612,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-08,101.5743,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-09,101.6657,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-10,101.7245,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-11,101.9098,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1972-12,101.4991,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-01,101.1023,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-02,100.7498,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-03,100.4763,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-04,100.2653,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-05,100.1103,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-06,100.0143,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-07,99.93194,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-08,99.81169,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-09,99.62319,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-10,99.42299,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-11,99.28944,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1973-12,99.26935,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-01,99.25796,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-02,99.09885,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-03,98.67512,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-04,98.14833,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-05,97.74072,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-06,97.62053,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-07,97.66811,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-08,97.73103,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-09,97.71133,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-10,97.6376,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-11,97.56997,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1974-12,97.55919,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-01,97.59966,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-02,97.68784,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-03,97.82935,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-04,97.99854,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-05,98.17078,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-06,98.3274,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-07,98.45728,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-08,98.5377,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-09,98.5418,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-10,98.49558,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-11,98.43127,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1975-12,98.39096,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-01,98.44846,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-02,98.73819,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-03,99.38626,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-04,100.2094,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-05,100.9847,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-06,101.5434,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-07,101.9145,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-08,102.1038,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-09,102.0632,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-10,101.8399,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-11,101.4292,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1976-12,100.8103,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-01,100.1686,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-02,99.76126,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-03,99.80459,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-04,100.1275,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-05,100.5409,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-06,100.9272,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-07,101.2399,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-08,101.4328,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-09,101.4626,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-10,101.412,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-11,101.367,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1977-12,101.3739,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-01,101.3922,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-02,101.3503,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-03,101.19,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-04,100.9721,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-05,100.772,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-06,100.6334,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-07,100.5046,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-08,100.3056,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-09,99.98598,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-10,99.6522,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-11,99.47159,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1978-12,99.58976,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-01,99.89519,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-02,100.259,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-03,100.5878,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-04,100.8175,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-05,100.8519,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-06,100.6002,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-07,100.2093,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-08,99.85201,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-09,99.65443,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-10,99.58942,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-11,99.62929,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1979-12,99.76574,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-01,99.92503,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-02,100.0246,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-03,100.0071,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-04,99.93365,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-05,99.88342,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-06,99.90919,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-07,99.96953,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-08,99.99915,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-09,99.9447,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-10,99.83141,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-11,99.68424,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1980-12,99.50819,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-01,99.30222,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-02,99.04818,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-03,98.72961,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-04,98.39864,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-05,98.12965,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-06,97.98529,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-07,97.92052,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-08,97.88988,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-09,97.87525,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-10,97.87931,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-11,97.92576,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1981-12,98.04076,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-01,98.19208,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-02,98.33638,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-03,98.4304,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-04,98.44899,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-05,98.34093,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-06,98.06015,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-07,97.72361,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-08,97.48471,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-09,97.46245,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-10,97.57298,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-11,97.7235,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1982-12,97.87342,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-01,98.05549,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-02,98.3467,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-03,98.80711,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-04,99.30936,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-05,99.67372,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-06,99.76105,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-07,99.70383,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-08,99.67389,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-09,99.79465,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-10,100.0262,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-11,100.3076,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1983-12,100.5889,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-01,100.8126,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-02,100.8961,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-03,100.7719,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-04,100.5677,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-05,100.446,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-06,100.5238,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-07,100.7099,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-08,100.8822,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-09,100.9573,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-10,100.9728,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-11,100.9863,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1984-12,101.0333,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-01,101.0873,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-02,101.0992,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-03,101.0295,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-04,100.9231,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-05,100.8433,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-06,100.8428,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-07,100.9087,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-08,101.0365,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-09,101.2385,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-10,101.4904,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-11,101.7737,
CHE,CCI,AMPLITUD,LTRENDIDX,M,1985-12,102.0695,
